SKU,ASIN,UPC,Category,Title,Condition, Price ,Classification,AmazonSalesRank,AmazonLowestPrice,Brand,Manufacturer,ManufacturerPartNum,UserData10,UserData11,UserData2,UserData3,UserData4,UserData5,UserData6,UserData7,UserData8,UserData9,Weight,Ship wt, Est Margin ,% Margin
mon0000175254,B00ECG0YHW,823884203776,Miscellaneous,Zalman LQ320 CPU Liquid Cooler,New, $ 84.98 ,AZ eCommerce One,,70.99,Zalman,Zalman,LQ320,56.4,RETAIL, $ 92.70 ,96206,FAN-LQ-320,LQ-320,Zalman,Liquid Cooling,Zalman LQ-320 Ultimate Liquid CPU Cooler for Intel LGA2011/1366/1155/1156 and AMD Socket FM2/FM1/AM3+/AM3/AM2+/AM2,2.9,8.2,9, $ (27.42),-30%
mon0000175294,B009KY5GX8,761345730327,Miscellaneous,Antec Mobile Bluetooth with In/Out Call Audio Receiver and Headset (Pink),New, $ 30.98 ,AZ eCommerce One,120191,25.99,Antec,Antec,BXR-100 PNK,46.48,RETAIL, $ 33.99 ,97465,AN-BXR100P,BXR-100 PNK,Antec,Mobile Accessory,Antec gain BXR-100 PNK Bluetooth Receiver (Pink),0.25,0.25,1, $ (10.21),-30%
mon0000174345,B004I2KBZU,846813010122,Miscellaneous,RP-HDD3.5 Mounting Bracket,New, $ 11.40 ,AZ eCommerce One,445506,11.4,iStarUSA,iStarUSA,RP-HDD3.5,1.89,RETAIL, $ 11.00 ,59899,CA-RPHDD35,RP-HDD3.5,iStarUSA,Accessory,"iStarUSA RP-HDD3.5 3.5"" to 5.25"" Hard Drive Mounting Bracket",1,0,0, $ (3.31),-30%
mon0000174342,B008RS2EQK,846813016124,Miscellaneous,iStarUSA RP-COMBO-SLIM2535 2.5inch 3.5 inchto 5.25inch Cage,New, $ 31.65 ,AZ eCommerce One,,31.65,ISTAR,iStarUSA,RP-COMBO-SLIM2535,,RETAIL, $ 35.00 ,59895,CA-RPCOS35,RP-COMBO-SLIM2535,iStarUSA,Server Hot-Swap HDD Cage,"iStarUSA RP-COMBO-SLIM2535 2.5""/ 3.5"" HDD & Slim Optical Drive to 5.25"" Drive Bay Cage",1,1,1, $ (10.65),-30%
mon0000170588,B009KG8VNS,886541635518,OfficeProducts,Acer X1240 DLP 3D Projector (Black),New, $ 317.99 ,AZ eCommerce One,42996,310,Acer,Acer,MR.JF211.00B,945,RETAIL, $ 380.59 ,86623,PJ-X1240,MR.JF211.00B,Acer,Projector & Screen,Acer X1240 2700 Lumens DLP 3D Projector,6.5,6.9,7, $ (116.15),-31%
mon0000175151,B005BUD0S8,672042022984,Miscellaneous,Supermicro FAN-0044L4 80mm PWM Fan For 2U Chassis,New, $ 16.49 ,AZ eCommerce One,,16.49,Supermicro,Supermicro,FAN-0044L4,,BULK, $ 15.00 ,94452,CA-FAN-4L4,FAN-0044L4,Supermicro,Others,Supermicro FAN-0044L4 80mm PWM Fan For 2U Chassis,0.5,3,3, $ (4.63),-31%
mon0000174787,B004M97HFG,729507814902,Miscellaneous,"32"" 1366x768 3500:1 VGA DVI-D HDMI RJ45 Black Touchscreen LCD Monitor",New," $ 1,920.40 ",AZ eCommerce One,418794,1916.41,Samsung,Samsung,LH32CRTMBC/ZA,8120,RETAIL," $ 2,322.65 ",83769,SAM-320TN3,320TSN-3,Samsung,"32""/above LCD/LED Monitor","Samsung 320TSN-3 32 inch 3500:1 8ms DVI/HDMI/DisplayPort/USB/RJ45 Touchscreen LCD Monitor, w/ speakers & Built-in PC(Black)",52.7,47,47, $ (718.16),-31%
mon0000174622,B001RPCZFU,810689053613,Miscellaneous,"LC1913RTZ-C 19"" SXGA 1000:1 LCD Touchscreen Monitor (No cables)",New, $ 877.76 ,AZ eCommerce One,,847,Planar Systems,Planar Systems,997-5361-03LF,1,RETAIL," $ 1,070.17 ",82620,PL-LC1913C,997-5361-03LF,Planar,Touch Screen LCD/LED,Planar LC1913RTZ-C 19 inch Open-Frame 500:1 20ms DVI/USB Touchscreen LCD Monitor,24,19,19, $ (336.52),-31%
mon0000167607,B007TMZFLG,790069361784,Miscellaneous,D-Link DWL-6600AP IEEE 802.11n 300 Mbps Wireless Access Point,New, $ 395.41 ,AZ eCommerce One,,379.92,D-Link,"D-Link Systems, Inc.",DWL-6600AP,,RETAIL, $ 489.25 ,70316,DL-6600AP,DWL-6600AP,D-Link,Wireless Router,D-Link DWL-6600AP Wireless N Dualband Unified Access Point,1.1,2.05,3, $ (156.80),-32%
mon0000174682,B009RS0A4W,887263517748,Miscellaneous,"Lenovo LS2023 20"" LED LCD Monitor - 16:9 - 5 ms",New, $ 139.17 ,AZ eCommerce One,,129.18,Lenovo,Lenovo,3778HB2,1657.94,RETAIL, $ 164.80 ,82760,LEN-LS2023,3778HB2,Lenovo,"20""/20.1"" LCD/LED Monitor","Lenovo LS2023 20 inch Widescreen 1,000:1 5ms VGA/DVI/DisplayPort LED LCD Monitor (Black)",7,9.85,10, $ (54.01),-33%
mon0000174705,B00COA2A7A,054651182929,Miscellaneous,Sound Blaster Recon3D PCIe,New, $ 79.31 ,AZ eCommerce One,,75.32,Creative Labs,Creative Labs,70SB135A00002,,RETAIL, $ 95.79 ,79239,SC-135A,70SB135A00002,Creative Labs,Sound Card,Creative Labs Sound Blaster Recon3D PCI-Express Sound Card,0.8,1.1,2, $ (31.48),-33%
mon0000175301,B000YIGTTE,672042013173,Miscellaneous,Supermicro PWS-981-1S 980W AC Power Supply,New, $ 132.98 ,AZ eCommerce One,,119.99,Supermicro,Supermicro,PWS-981-1S,,BULK, $ 160.68 ,97600,PS-PWS981,PWS-981-1S,Supermicro,Server,Supermicro PWS-981-1S 980W 1U Redundant Single Power Supply w/ PFC & Backplane,5,5.98,6, $ (52.95),-33%
mon0000168264,B00DMLT4IS,735858169073,Miscellaneous,Intel PWLA8391GTBLK PRO/1000 GT PCI Desktop Adapter (Bulk),New, $ 36.77 ,AZ eCommerce One,,32.04,Intel,Intel Corporation,PWLA8391GTBLK,37.5,BULK, $ 31.41 ,71211,INT-8391GT,PWLA8391GTBLK,Intel,Wired Network Adapter,Intel PWLA8391GTBLK PRO/1000 GT PCI Desktop Adapter (Bulk),0.25,15,15, $ (10.41),-33%
mon0000174158,B00AM2IY72,846813012904,Miscellaneous,iStarUSA WA-SFH40B 2U Supporting Tray,New, $ 33.30 ,AZ eCommerce One,,33.3,iStarUSA,iStarUSA,WA-SFH40B,1046.27,RETAIL, $ 32.00 ,59445,CA-WASH40B,WA-SFH40B,iStarUSA,Accessory,iStarUSA CLAYTEK WA-SFH40B 2U Supporting Tray,6,8.82,9, $ (10.65),-33%
mon0000175190,B0081TZKQG,672042093342,Miscellaneous,Supermicro RSC-R2UW-4E8 Riser Card,New, $ 33.95 ,AZ eCommerce One,,33.95,Supermicro,Supermicro,RSC-R2UW-4E8,,BULK, $ 40.00 ,94496,CA-R2UW4E8,RSC-R2UW-4E8,Supermicro,Riser Card,Supermicro RSC-R2UW-4E8 2U LHS WIO PCI-Express x8 Riser Card,2,2,2, $ (14.24),-36%
mon0000173836,B007Q2BL4O,722868787557,Miscellaneous,Belkin F8Z492-P Bluetooth Receiver - F8Z492-P,New, $ 22.74 ,AZ eCommerce One,,17.99,BELKIN,Belkin,F8Z492-P,392,RETAIL, $ 26.06 ,30392,BK-F8Z492P,F8Z492-P,Belkin,Accessory,Belkin F8Z492-P Bluetooth Music Receiver,2.45,0.5,1, $ (9.28),-36%
mon0000167419,B009SPUE72,885370451160,Software,Office Home & Student 2013 Key Card 1PC/1User,New, $ 95.99 ,AZ eCommerce One,47,92,Microsoft,Microsoft Software,79G-03550,19.14,RETAIL, $ 123.09 ,61436,MS79G03550,79G-03550,Microsoft,Office & Business,"Microsoft Office Home and Student 2013 32/64-bit English (No Media, 1 License)",0.15,0.15,1, $ (44.05),-36%
mon0000174371,B008RS2MQ2,846813016131,Miscellaneous,iStarUSA RP-HUB-SAUF 3.5inch Combo Hub,New, $ 29.40 ,AZ eCommerce One,550102,29.4,ISTAR,iStarUSA,RP-HUB-SAUF,22.84,RETAIL, $ 35.00 ,59902,CA-RPHUBSF,RP-HUB-SAUF,iStarUSA,Accessory,"iStarUSA RP-HUB-SAUF 3.5"" Combo Hub for USB2.0/Firewire/e-SATA",1,1,1, $ (12.56),-36%
mon0000173979,B000NWBGWG,085854119900,Miscellaneous,"Case Logic 15.4"" Black Nylon Notebook Messenger Bag",New, $ 34.99 ,AZ eCommerce One,,34.99,Caselogic,Caselogic,XNM-15FBlack,772.99,RETAIL, $ 40.94 ,31550,CL-XNM-15F,XNM-15F BLACK,Case Logic,Accessory,Case Logic XNM-15F 15.4 inch XN Messenger Bag (Black),2.69,2.65,3, $ (14.85),-36%
mon0000175260,B001JYVFLY,832199001021,Miscellaneous,Arctic Silver 5 Large Size 12 gram tube,New, $ 16.89 ,AZ eCommerce One,33,16.89,Arctic Silver 5,Arctic Silver,832199001021,,BULK, $ 18.54 ,96266,FAN-AS5-12,AS5-12G,Arctic Silver,Thermal Paste,Arctic Silver 5 High-Density Polysynthetic Silver Thermal Compound 12g/3cc Tube,0.04,0.04,1, $ (6.73),-36%
mon0000167420,B009SPWJ98,885370451122,Software,Office Home & Business 2013 Key Card 1PC/1User,New, $ 143.99 ,AZ eCommerce One,45,140,Microsoft,Microsoft Software,T5D-01575,19.14,RETAIL, $ 189.00 ,61438,MST5D01575,T5D-01575,Microsoft,Office & Business,"Microsoft Office Home and Business 2013 32/64-bit English (No Media, 1 License)",0.15,0.1,1, $ (69.16),-37%
mon0000175162,B000MMCPJA,672042008247,Miscellaneous,Supermicro SNK-P0023P Passive Heatsink,New, $ 20.50 ,AZ eCommerce One,,20.5,Supermicro,Supermicro,SNK-P0023P,,RETAIL, $ 23.00 ,94405,CA-SNKP23P,SNK-P0023P,Supermicro,Socket F 1207,Supermicro SNK-P0023P 2U+ Socket F Passive Heatpipe Heatsink,3,1.14,2, $ (8.68),-38%
mon0000174182,B00A4FPQGY,846813012690,Miscellaneous,iStarUSA Cabinet Supporting Bar,New, $ 22.58 ,AZ eCommerce One,,22.58,iStarUSA,iStarUSA,WA-LB80B,44.82,BULK, $ 25.00 ,59456,CA-WALB80B,WA-LB80B,iStarUSA,Accessory,iStarUSA CLAYTEK WA-LB80B Cabinet Supporting Bar,2.5,2.5,3, $ (9.46),-38%
mon0000174551,B0084V2ZLY,672042042609,Miscellaneous,"Supermicro CBL-0263L 2CH USB 2.0 10p to 10p cable, 77cm",New, $ 10.29 ,AZ eCommerce One,,10.29,Supermicro,Supermicro,AIY0000022,,BULK, $ 10.00 ,75223,CA-CBL263L,CBL-0263L,Supermicro,USB Cable,Supermicro CBL-0263L 2CH USB 2.0 10-Pin to 10-Pin Cable,1,1,1, $ (3.80),-38%
mon0000175137,B005EV1464,672042120024,Miscellaneous,Supermicro RSC-RR1U-E8 1U Riser Card,New, $ 19.75 ,AZ eCommerce One,,15.99,Supermicro,Supermicro,RSC-RR1U-E8,,BULK, $ 23.00 ,94483,CA-RR1UE8,RSC-RR1U-E8,Supermicro,Riser Card,Supermicro RSC-RR1U-E8 1U LHS PCI-Express x8 Riser Card,0.5,0.15,1, $ (8.76),-38%
mon0000175097,B0010F3YFW,672042003822,Miscellaneous,Supermicro Fan FAN-0061L  40mm Fan,New, $ 17.49 ,AZ eCommerce One,,17.49,Supermicro,Supermicro,FAN-0061L,,BULK, $ 20.00 ,94439,CA-FAN061L,FAN-0061L,Supermicro,Others,Supermicro FAN-0061L Sanyo PB Free Middle Fan For 1U Chassis,1.5,0.4,1, $ (7.68),-38%
mon0000165186,B005VAORIA,017229135215,Wireless,Plantronics .Audio 628 Stereo USB Headset (.Audio 628),New, $ 25.46 ,AZ eCommerce One,3094,25.46,Plantronics,Plantronics,81960-11,236.25,RETAIL, $ 31.93 ,31453,HS-PLA628,AUDIO628;81960-11,Plantronics,Speaker & Headset,Plantronics Audio 628 Stereo USB Headset,0.6,0.6,1, $ (12.84),-40%
mon0000175309,B000Z3S70M,835712003885,Miscellaneous,Apex TX-388 System Cabinet,New, $ 46.44 ,AZ eCommerce One,,31.95,Apex,APEX,TX-388,2778.75,RETAIL, $ 44.29 ,97805,CA-TX388,TX-388 USB/AUDIO/FAN/AG,Apex,Tower Case,APEX TX-388 300W MicroATX Tower Case (Black),15,19.5,20, $ (17.82),-40%
mon0000174683,B009RS0F0G,887263173593,Miscellaneous,"Lenovo LS2223 21.5"" LED LCD Monitor - 16:9 - 5 ms",New, $ 149.35 ,AZ eCommerce One,,138.86,Lenovo,Lenovo,3783HB2,2295.67,RETAIL, $ 175.10 ,82761,LEN-LS2223,3783HB2,Lenovo,"21.5""/22"" LCD/LED Monitor","Lenovo ThinkVision LS2223 21.5 inch Widescreen 1,000:1 5ms VGA/DVI LED LCD Monitor (Black)",11.2,36.85,37, $ (70.50),-40%
mon0000165160,B000CCZH3G,017229118911,Wireless,Plantronics S11 Replacement Headset,New, $ 21.09 ,AZ eCommerce One,,16.6,Plantronics,Plantronics,65388-02,30.42,RETAIL, $ 25.75 ,31437,HS-6538802,65388-02,Plantronics,Speaker & Headset,Plantronics 65388-02 Supra-aural S11 Replacement Headset,0.5,0.2,1, $ (10.37),-40%
mon0000175157,B007M2D5VA,672042083572,Miscellaneous,SuperMicro BKT-0035L AMD Socket G34 CPU HS Retention Module,New, $ 9.99 ,AZ eCommerce One,,9.99,Supermicro,Supermicro,BKT0035L,,BULK, $ 10.00 ,94457,CA-BKT035L,BKT-0035L,Supermicro,Accessory,Supermicro BKT-0035L AMD Socket G34 CPU HS Retention Module,0.5,0.5,1, $ (4.06),-41%
mon0000174408,B008RF6CW0,846813012003,Miscellaneous,iStarUSA TC-ISTORM8 iStorm8 HDD Heat Sink Cooler,New, $ 30.38 ,AZ eCommerce One,,30.38,iStarUSA,iStarUSA,TC-iStorm8,66.77,BULK, $ 38.00 ,59930,CA-TCISRM8,TC-ISTORM8,iStarUSA,Hard Drive Cooling,"iStarUSA TC-ISTORM8 1x5.25"" Hard Drive Cooling Heat Sink (Black)",1.2,2.2,3, $ (15.83),-42%
mon0000173782,B000MBQN12,672042010967,Miscellaneous,H8DME-2 Server Board,New, $ 194.50 ,AZ eCommerce One,,194.5,SUPERMICRO BOARDS,Supermicro,H8DME-2,180,RETAIL, $ 279.00 ,56900,MB-H8DME2,H8DME-2-O,Supermicro,Opteron 2000,Supermicro H8DME-2 Dual Opteron 2000/ PCI-E/ V&2GbE Server Motherboard,5,4.74,5, $ (118.43),-42%
mon0000174546,B0041YQVTU,735858214605,Miscellaneous,Intel Networking Card Ethernet E1G44ET2 QUAD PORTPCI-Express Copper 1Gb Server Network Interface Card Retail,New, $ 289.95 ,AZ eCommerce One,,285.96,Intel,Intel,735858214605,,RETAIL, $ 424.36 ,71263,INT-44ET2,E1G44ET2,Intel,Wired Network Adapter,Intel E1G44ET2 Gigabit ET2 Quad Port PCI-Express x4 Server Adapter,0.6,0.49,1, $ (180.45),-43%
mon0000167417,B0039L31JY,885370037067,Software,Microsoft Office Home & Student 2010 Key Card - 1PC/1User,New, $ 84.70 ,AZ eCommerce One,44,84.7,Microsoft,Microsoft Software,79G-02020,21.08,RETAIL, $ 122.57 ,61423,MS79G02020,79G-02020,Microsoft,Office & Business,Microsoft Office Home and Student 2010 Product Key Card,0.2,0.15,1, $ (53.13),-43%
mon0000167731,B00DOA7LKA,790069288661,Miscellaneous,Cable/DSL Router w/4-PT Switch,New, $ 27.99 ,AZ eCommerce One,,27.99,D-Link,D-Link,790069288661,48.56,RETAIL, $ 37.08 ,70429,DL-EBR2310,EBR-2310,D-Link,Wired Router,D-Link EBR-2310 4-Port 10/100 Ethernet Broadband Router,1.76,1.15,2, $ (16.39),-44%
mon0000167456,B0093CB30M,885370439106,Software,Microsoft Windows Server 2012 Standard - 2 CPUs/2VM Base License,New, $ 448.99 ,AZ eCommerce One,400,445,Microsoft,Microsoft Software,P73-05328,8.25,OEM, $ 685.47 ,61500,MSP7305328,P73-05328,Microsoft,Server Software,"Microsoft Windows Server 2012 Standard 64-bit English - 2CPU/2VM Base License (w/ Media, no CALs)",0.25,0.15,1, $ (306.38),-45%
mon0000175336,B00B728LE2,878294033451,Miscellaneous,"Microlab MD212 Bluetooth Wireless Portable Stereo Speaker w/ Hands-free Speakerphone for Tablet, Smartphone and Notebook(Black)",New, $ 29.91 ,AZ eCommerce One,,29.91,Microlab,Microlab,MD212BLACK,108.62,RETAIL, $ 41.72 ,98582,SP-MD212BK,MD212BLACK,Microlab,Speaker & Headset,Microlab MD212 Portable Bluetooth Stereo Speaker w/ Microphone & Rechargeable Battery & Retractable Tray (Black),0.95,0.95,1, $ (18.85),-45%
mon0000174588,B009L5A78U,810689068945,Miscellaneous,ContentSmart Media Player,New, $ 403.99 ,AZ eCommerce One,528078,399,Planar Systems,Planar Systems,997-6894-00,1,RETAIL, $ 628.30 ,82608,PL-MP-3450,997-6894-00,Planar,Network Media Player,Planar ContentSmart MP-3450 Media Player,1,0.7,1, $ (287.46),-46%
mon0000168324,B0084P52JW,735858175357,OfficeProducts,"Intel EXPI9402PTBLK PRO/1000 PT Dual Port Server Adapter - Network adapter - PCI Express x4 - Ethernet, Fast Ethernet, Gigabit Ethernet - 10Base-T, 100Base-TX, 1000Base-T - 2 ports",New, $ 106.99 ,AZ eCommerce One,18461,103,Intel,Intel,EXPI9402PTBLK,,BULK, $ 160.16 ,71262,INT-9402PT,EXPI9402PTBLK,Intel,Wired Network Adapter,Intel EXPI9402PTBLK PRO/1000 PT Dual Port Server Adapter,0.4,7,7, $ (75.07),-47%
mon0000167076,B0093CA11Y,885370442120,Software,Microsoft Windows Server 2012 OEM - CAL (1 User),New, $ 25.99 ,AZ eCommerce One,4530,22,Microsoft,Microsoft Software,R18-03737,,OEM, $ 37.23 ,61505,MSR1803737,R18-03737,Microsoft,Server Software,Microsoft Windows Server 2012 - 1 User CAL License,0.1,0.05,1, $ (17.69),-48%
mon0000173808,B0069J0GWI,722868853108,Miscellaneous,Belkin Single USB Wall Charger with Rotating Prongs (2.1 Amp / 10 Watt),New, $ 12.02 ,AZ eCommerce One,12517,12.02,BELKIN,Belkin Inc.,F8J001tt,288,RETAIL, $ 14.83 ,30382,BK-F8J001T,F8J001TT,Belkin,Mobile Accessory,Belkin F8J001TT 10W 5V 2.1A Single USB Wall Charger,0.95,0.3,1, $ (7.16),-48%
mon0000174344,B004EECYG6,846813010115,Miscellaneous,"iStarUSA 3.5"" Hard Drive Mounting Bracket (RP-HDD2.5)",New, $ 8.98 ,AZ eCommerce One,,3.99,ISTAR,iStarUSA,RP-HDD2.5,2.32,RETAIL, $ 10.00 ,59898,CA-RPHDD25,RP-HDD2.5,iStarUSA,Accessory,"iStarUSA RP-HDD2.5 2.5"" to 3.5"" Hard Drive Mounting Bracket (Silver)",1,1,1, $ (4.92),-49%
mon0000175207,B0090YP31I,672042108435,Miscellaneous,Supermicro 1U Passive Front CPU Heat Sink for X9DRG-HF 1U GPU Server,New, $ 23.41 ,AZ eCommerce One,539079,19.42,Supermicro,Supermicro,SNK-P0047PSC,,RETAIL, $ 35.00 ,94425,CA-SNKP47C,SNK-P0047PSC,Supermicro,Server,Supermicro SNK-P0047PSC 1U Passive CPU Heatsink for X9 UP/DP/MP Systems,1,0.6,1, $ (17.65),-50%
mon0000174230,B008RRYP9U,846813024693,Miscellaneous,Istarusa Molex To 4Pin 12V,New, $ 9.95 ,AZ eCommerce One,321337,9.95,ISTAR,iStarUSA,ATC-M24,,BULK, $ 12.00 ,59843,CA-ATCM24,ATC-M24,iStarUSA,Internal PC Power Cable,iStarUSA ATC-M24 4Pin Molex Male to 4Pin ATX Power Adapter Cable,1,1,1, $ (6.09),-51%
mon0000167452,B009SPTUW2,885370451443,Software,Office 365 Home Premium 1yr Subscription Key Card,New, $ 58.99 ,AZ eCommerce One,66,55,Microsoft,Microsoft Software,6GQ-00024,19.14,RETAIL, $ 98.37 ,61442,MS6GQ00024,6GQ-00024,Microsoft,Office & Business,"Microsoft Office 365 Home Premium 32/64-bit English 1 Year Subscription (No Media, 1 License, 5 PC/Mac Installs per Household)",0.15,0.1,1, $ (50.78),-52%
mon0000173809,B005L38XLY,722868840849,Miscellaneous,"Belkin Portable Power Pack 2000 - Mobile Charger / Travel Charger for iPad, iPhone, Kindle, Tablets, and Smartphones",New, $ 29.41 ,AZ eCommerce One,81319,29.41,BELKIN,Belkin Components,F8M159tt,168,RETAIL, $ 47.38 ,30385,BK-F8M159T,F8M159TT,Belkin,Battery Systems,Belkin F8M159TT Power Pack 2000 Battery Pack,1.55,0.3,1, $ (24.93),-53%
mon0000165181,B0001V3IB6,017229116931,Wireless,Plantronics TELEPHONE HEADSET SYSTEM ( S11 ),New, $ 31.45 ,AZ eCommerce One,38,31.45,Plantronics,Plantronics,S11,232.2,RETAIL, $ 53.05 ,31438,HS-PLS11,S11/65148-11,Plantronics,Speaker & Headset,Plantronics S11 Telephone Headset System,2,0.6,1, $ (28.87),-54%
mon0000173852,B005RXH0UI,085854223645,Miscellaneous,Case Logic UFOL-109 9-Inch Kindle Fire HD/Tablet/eReader Folio (Black),New, $ 21.80 ,AZ eCommerce One,,16.42,Case Logic,Case Logic,85854223645,99.79,RETAIL, $ 36.05 ,30834,CL-UFOL109,UFOL109BLACK,Case Logic,Accessory,Case Logic UFOL109B 10.1 inch Tablet Carrying Case/Folio (Black),1,0.9,1, $ (20.07),-56%
mon0000167117,B004Q0N9US,885370300512,Software,Microsoft Windows Server 2008 R2 Standard SP1 OEM (Old Packaging),New, $ 353.99 ,AZ eCommerce One,302,350,Microsoft,Microsoft Software,P73-05128,24.75,OEM, $ 685.47 ,61540,MSP7305128,P73-05128,Microsoft,Server Software,"Microsoft Windows Server Standard 2008 R2 w/SP1 64-Bit, OEM (w/ 5 CALs and Media)",0.33,0.35,1, $ (387.13),-56%
mon0000165187,B000ANOY7M,017229120242,Wireless,Plantronics M214C Headset with Adjustable Volume,New, $ 12.99 ,AZ eCommerce One,6,12.99,Plantronics,Plantronics,69056-13,192.37,RETAIL, $ 19.57 ,31461,HS-PLM214C,M214C;69056-11,Plantronics,Speaker & Headset,Plantronics M214C Monaural Headset,0.5,0.45,1, $ (11.08),-57%
mon0000170788,B005UNDI6K,734646232197,OfficeProducts,Lexmark OfficeEdge Pro5500 Wireless Color Photo Printer with Copier and Fax,New, $ 216.69 ,AZ eCommerce One,7874,216.69,Lexmark,Lexmark,90P0000,5735.21,RETAIL, $ 370.80 ,87746,PRT-PRO550,90P0000,Lexmark,Multifunction Printer,Lexmark OfficeEdge Pro5500 All-in-One Inkjet Printer,41.25,41,41, $ (211.16),-57%
mon0000175258,B001JYQ9TM,832199004015,Miscellaneous,Arctic Clean Thermal Material Cleaner & Surface Purifier Kit,New, $ 6.27 ,AZ eCommerce One,,2.29,ARCTIC,ARCTIC,ACN-60ML,,BULK, $ 6.64 ,96257,FAN-ACN60M,ACN-60ML,Arctic Silver,Thermal Paste,Arctic Silver Clean Thermal Material Cleaner & Surface Purifier Kit,0.25,0.2,1, $ (3.86),-58%
mon0000174761,B00DMLMWKA,886541875747,Beauty,"Acer V233HL BJObd 23 inch Widescreen 100,000,000:1 5ms VGA/DVI LED LCD Monitor (Black)",New, $ 201.89 ,AZ eCommerce One,,201.89,Acer,Acer,UM.VV3AA.B02,2339.28,RETAIL, $ 149.35 ,85270,ACE-V233OD,UM.VV3AA.B02,Acer,"23""-30"" LCD/LED Monitor","Acer V233HL BJObd 23 inch Widescreen 100,000,000:1 5ms VGA/DVI LED LCD Monitor (Black)",12.7,197,197, $ (88.09),-59%
mon0000167451,B009SPL2K0,885370451207,Software,Office Professional 2013 Key Card 1PC/1User,New, $ 153.99 ,AZ eCommerce One,103,150,Microsoft,Microsoft Software,269-16094,19.14,RETAIL, $ 339.38 ,61440,MS26916094,269-16094,Microsoft,Office & Business,"Microsoft Office Pro 2013 32/64-bit English (No Media, 1 License)",0.15,0.1,1, $ (211.04),-62%
mon0000164687,B00DR0QRGG,887899075643,OfficeProducts,Pent G2020 4G 500GB Win7Pro,New, $ 457.92 ,AZ eCommerce One,,440.43,Acer,Acer,DTVFFAA005,4386.43,RETAIL, $ 421.27 ,38322,AV26112020,DT.VFFAA.005;VM2611G-UG2020X,Acer,Desktop System,Acer Veriton 2 VM2611G-UG2020X Intel Pentium G2020 2.9GHz/ 4GB DDR3/ 500GB HDD/ DVD┬▒RW/ Windows 7 Professional and Windows 8 Pro Desktop PC (Black),26.4,416,416, $ (262.84),-62%
mon0000166756,B000VS2IPG,672042016389,Miscellaneous,"Supermicro X7DAE+ Motherboard, Quad/Dual 64-bit Xeon support",New, $ 156.98 ,AZ eCommerce One,,149.99,Supermicro,Supermicro,X7DAE+,796.25,RETAIL, $ 345.00 ,56069,MB-X7DAEE,X7DAE+-O,Supermicro,LGA 771,Supermicro X7DAE+-O Dual LGA771/ Intel 5000X/ DDR2/ A&2GbE/ EATX Server Motherboard,5,5.3,6, $ (216.87),-63%
mon0000175354,B00F93SK28,878294034502,Miscellaneous,"iKANOO BT001 Portable Bluetooth Speaker with Mushroom Shape and Microphone, Metallic",New, $ 18.95 ,AZ eCommerce One,128579,18.95,iKANOO,iKANOO,BT001,,RETAIL, $ 37.58 ,98785,SP-BT001MC,BT001-METAL COLOR,iMicro,Speaker & Headset,iKANOO BT001 Portable Bluetooth Speaker w/ Microphone & Volume Control (Metal Color),1,0.3,1, $ (24.02),-64%
mon0000166775,B000VS2IPG,672042016389,Miscellaneous,"Supermicro X7DAE+ Motherboard, Quad/Dual 64-bit Xeon support",New, $ 156.98 ,AZ eCommerce One,,149.99,Supermicro,Supermicro,X7DAE+,,RETAIL, $ 355.35 ,57997,MB-X7DAE+,X7DAE+-O,Supermicro,LGA 771,Supermicro X7DAE+ Dual LGA771 Xeon/ Intel 5000X/ FSB 1333/ PCI-E/ A&2GbE/ EATX Server Motherboard,5.8,5.3,6, $ (227.22),-64%
mon0000174637,B000VUJYTW,672042016167,Miscellaneous,Supermicro 6-Inch 16Pin Front Control Split Cable (CBL-0084L),New, $ 6.48 ,AZ eCommerce One,,1.49,Supermicro,Supermicro,672042016167,,BULK, $ 9.00 ,75190,CA-CBL0084,CBL-0084L,Supermicro,Other,Supermicro CBL-0084L 6 inch 16pin Front Control Split Cable,0.2,1,1, $ (6.04),-67%
mon0000174668,B003D7VFPQ,810154012541,Miscellaneous,SYBA Multimedia 1-port PCI Serial Adapter,New, $ 10.76 ,AZ eCommerce One,,10.76,Syba,"SYBA Multimedia, Inc.",SY-PCI15003,,RETAIL, $ 16.48 ,78719,VIT-SERL_1,SY-PCI15003,SYBA,Parallel & Serial,SYBA SY-PCI15003 Single DB-9 Serial (RS-232) Port PCI Controller Card w/ Netmos 9865 Chipset,0.36,4,4, $ (11.53),-70%
mon0000164991,B004CLYIZQ,722868778661,Wireless,Belkin USB Swivel Wall Charger with 4 ft Sync / Charge Cable for Apple iPad,New, $ 11.15 ,AZ eCommerce One,9345,11.15,BELKIN,Belkin,F8Z630TT04,81.36,RETAIL, $ 23.35 ,30370,BK-F8Z630T,F8Z630TT04,Belkin,Battery & Charger,Belkin F8Z630TT04 2.1 AMP Swivel USB Wall Charger w/ 4ft ChargeSync Cable,0.5,0.05,1, $ (16.42),-70%
mon0000173833,B0047T79OU,722868787335,Miscellaneous,Belkin F8Z414ttP AC Charger with Swivel Plug & Charge Sync Cable for iPod and iPhone,New, $ 10.99 ,AZ eCommerce One,6592,5.5,Belkin,Belkin,F8Z414TTP,319.05,RETAIL, $ 25.75 ,30390,BK-F8Z414T,F8Z414TTP,Belkin,Battery & Charger,Belkin F8Z414TTP 1 AMP Swivel USB Wall Charger w/ ChargeSync Cable,1.75,0.35,1, $ (18.96),-74%
